127.0.0.1 - - [04/Nov/2020:14:06:10 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [04/Nov/2020:14:06:11 +0900] "GET /05_Ajax/Ajax_01/NewFile2.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Nov/2020:14:06:11 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [04/Nov/2020:14:24:16 +0900] "GET /05_Ajax/Ajax_01/NewFile3.html HTTP/1.1" 200 883
0:0:0:0:0:0:0:1 - - [04/Nov/2020:14:25:31 +0900] "GET /05_Ajax/Ajax_01/NewFile3.html HTTP/1.1" 200 910
0:0:0:0:0:0:0:1 - - [04/Nov/2020:14:38:06 +0900] "GET /05_Ajax/Ajax_01/NewFile3.html HTTP/1.1" 200 1386
0:0:0:0:0:0:0:1 - - [04/Nov/2020:14:38:23 +0900] "GET /05_Ajax/Ajax_01/NewFile3.html?name=%EA%B0%95%EA%B0%90%EC%B0%AC&tel=0104567894 HTTP/1.1" 200 1386
0:0:0:0:0:0:0:1 - - [04/Nov/2020:14:38:23 +0900] "POST /05_Ajax/Ajax_01/data/serialize.jsp HTTP/1.1" 200 76
0:0:0:0:0:0:0:1 - - [04/Nov/2020:14:38:34 +0900] "POST /05_Ajax/Ajax_01/data/serialize.jsp HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [04/Nov/2020:14:38:34 +0900] "GET /05_Ajax/Ajax_01/NewFile3.html?name=asdfasdf&tel=0104567894 HTTP/1.1" 200 1386
0:0:0:0:0:0:0:1 - - [04/Nov/2020:14:39:28 +0900] "GET /05_Ajax/Ajax_01/NewFile3.html HTTP/1.1" 200 1435
0:0:0:0:0:0:0:1 - - [04/Nov/2020:14:39:43 +0900] "POST /05_Ajax/Ajax_01/data/serialize.jsp HTTP/1.1" 200 76
0:0:0:0:0:0:0:1 - - [04/Nov/2020:14:40:48 +0900] "POST /05_Ajax/Ajax_01/data/serialize.jsp HTTP/1.1" 200 77
0:0:0:0:0:0:0:1 - - [04/Nov/2020:14:47:28 +0900] "POST /05_Ajax/Ajax_01/data/serialize.jsp HTTP/1.1" 200 77
0:0:0:0:0:0:0:1 - - [04/Nov/2020:14:54:08 +0900] "GET /05_Ajax/Ajax_01/NewFile3.html HTTP/1.1" 200 1487
0:0:0:0:0:0:0:1 - - [04/Nov/2020:14:54:16 +0900] "POST /05_Ajax/Ajax_01/data/serialize.jsp HTTP/1.1" 200 77
0:0:0:0:0:0:0:1 - - [04/Nov/2020:14:54:32 +0900] "GET /05_Ajax/Ajax_01/NewFile3.html HTTP/1.1" 200 1522
0:0:0:0:0:0:0:1 - - [04/Nov/2020:14:54:38 +0900] "POST /05_Ajax/Ajax_01/data/serialize.jsp HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [04/Nov/2020:14:54:58 +0900] "GET /05_Ajax/Ajax_01/NewFile3.html HTTP/1.1" 200 1562
0:0:0:0:0:0:0:1 - - [04/Nov/2020:14:55:04 +0900] "POST /05_Ajax/Ajax_01/data/serialize.jsp HTTP/1.1" 200 78
0:0:0:0:0:0:0:1 - - [04/Nov/2020:15:18:35 +0900] "GET /05_Ajax/Ajax_01/NewFile4.html HTTP/1.1" 200 682
0:0:0:0:0:0:0:1 - - [04/Nov/2020:15:18:36 +0900] "POST /05_Ajax/Ajax_01/data/data.json HTTP/1.1" 200 159
0:0:0:0:0:0:0:1 - - [04/Nov/2020:15:26:56 +0900] "GET /05_Ajax/Ajax_01/NewFile4.html HTTP/1.1" 200 663
0:0:0:0:0:0:0:1 - - [04/Nov/2020:15:26:58 +0900] "POST /05_Ajax/Ajax_01/data/loginCheck.json HTTP/1.1" 200 163
0:0:0:0:0:0:0:1 - - [04/Nov/2020:15:33:15 +0900] "GET /05_Ajax/Ajax_01/NewFile5.html HTTP/1.1" 200 422
0:0:0:0:0:0:0:1 - - [04/Nov/2020:15:36:46 +0900] "GET /03_Javascript/last_project_%ED%99%A9%EB%8F%99%ED%9B%88/index.html HTTP/1.1" 200 3066
0:0:0:0:0:0:0:1 - - [04/Nov/2020:15:36:46 +0900] "GET /03_Javascript/last_project_%ED%99%A9%EB%8F%99%ED%9B%88/js/jquery-3.4.1.js HTTP/1.1" 404 892
0:0:0:0:0:0:0:1 - - [04/Nov/2020:15:36:46 +0900] "GET /03_Javascript/last_project_%ED%99%A9%EB%8F%99%ED%9B%88/img/Desert.jpg HTTP/1.1" 200 845941
0:0:0:0:0:0:0:1 - - [04/Nov/2020:15:36:46 +0900] "GET /03_Javascript/last_project_%ED%99%A9%EB%8F%99%ED%9B%88/img/Hydrangeas.jpg HTTP/1.1" 200 595284
0:0:0:0:0:0:0:1 - - [04/Nov/2020:15:36:46 +0900] "GET /03_Javascript/last_project_%ED%99%A9%EB%8F%99%ED%9B%88/img/Jellyfish.jpg HTTP/1.1" 200 775702
